time,temperature,current,status,formatted
21:49:18,38.47,0.7,NORMAL,21:49:18 | Temp: 38.47 | Current: 0.70 | Status: NORMAL
22:41:02,29.48,0.43,NORMAL,22:41:02 | Temp: 29.48 | Current: 0.43 | Status: NORMAL
22:41:04,37.87,2.66,HIGH,22:41:04 | Temp: 37.87 | Current: 2.66 | Status: HIGH
22:41:06,34.05,0.59,NORMAL,22:41:06 | Temp: 34.05 | Current: 0.59 | Status: NORMAL
22:41:08,25.97,1.04,LOW,22:41:08 | Temp: 25.97 | Current: 1.04 | Status: LOW
22:41:10,37.0,1.88,LOW,22:41:10 | Temp: 37.00 | Current: 1.88 | Status: LOW
22:41:12,35.41,0.04,NORMAL,22:41:12 | Temp: 35.41 | Current: 0.04 | Status: NORMAL
22:41:14,36.93,0.5,NORMAL,22:41:14 | Temp: 36.93 | Current: 0.50 | Status: NORMAL
22:41:16,31.51,0.14,NORMAL,22:41:16 | Temp: 31.51 | Current: 0.14 | Status: NORMAL
22:41:18,34.17,1.04,LOW,22:41:18 | Temp: 34.17 | Current: 1.04 | Status: LOW
22:41:20,34.04,0.43,NORMAL,22:41:20 | Temp: 34.04 | Current: 0.43 | Status: NORMAL
22:41:22,31.98,0.71,NORMAL,22:41:22 | Temp: 31.98 | Current: 0.71 | Status: NORMAL
22:41:24,28.18,0.61,NORMAL,22:41:24 | Temp: 28.18 | Current: 0.61 | Status: NORMAL
22:41:26,26.05,1.02,LOW,22:41:26 | Temp: 26.05 | Current: 1.02 | Status: LOW
22:41:28,34.5,3.17,HIGH,22:41:28 | Temp: 34.50 | Current: 3.17 | Status: HIGH
22:41:30,28.2,1.03,LOW,22:41:30 | Temp: 28.20 | Current: 1.03 | Status: LOW
22:41:32,31.86,1.18,LOW,22:41:32 | Temp: 31.86 | Current: 1.18 | Status: LOW
22:41:34,32.32,2.39,HIGH,22:41:34 | Temp: 32.32 | Current: 2.39 | Status: HIGH
22:41:36,27.84,1.2,LOW,22:41:36 | Temp: 27.84 | Current: 1.20 | Status: LOW
22:41:38,36.21,0.71,NORMAL,22:41:38 | Temp: 36.21 | Current: 0.71 | Status: NORMAL
22:41:40,30.11,1.41,LOW,22:41:40 | Temp: 30.11 | Current: 1.41 | Status: LOW
22:41:42,26.02,1.45,LOW,22:41:42 | Temp: 26.02 | Current: 1.45 | Status: LOW
22:41:44,36.67,0.84,NORMAL,22:41:44 | Temp: 36.67 | Current: 0.84 | Status: NORMAL
22:41:46,38.39,0.34,NORMAL,22:41:46 | Temp: 38.39 | Current: 0.34 | Status: NORMAL
22:41:48,31.74,0.5,NORMAL,22:41:48 | Temp: 31.74 | Current: 0.50 | Status: NORMAL
22:41:50,24.67,0.43,NORMAL,22:41:50 | Temp: 24.67 | Current: 0.43 | Status: NORMAL
22:41:52,38.09,0.24,NORMAL,22:41:52 | Temp: 38.09 | Current: 0.24 | Status: NORMAL
22:41:54,32.93,0.35,NORMAL,22:41:54 | Temp: 32.93 | Current: 0.35 | Status: NORMAL
22:41:56,32.48,0.01,NORMAL,22:41:56 | Temp: 32.48 | Current: 0.01 | Status: NORMAL
22:41:58,37.0,1.55,LOW,22:41:58 | Temp: 37.00 | Current: 1.55 | Status: LOW
22:42:00,36.89,0.55,NORMAL,22:42:00 | Temp: 36.89 | Current: 0.55 | Status: NORMAL
22:42:02,33.55,1.59,LOW,22:42:02 | Temp: 33.55 | Current: 1.59 | Status: LOW
22:42:04,27.31,2.6,HIGH,22:42:04 | Temp: 27.31 | Current: 2.60 | Status: HIGH
22:42:06,27.17,0.22,NORMAL,22:42:06 | Temp: 27.17 | Current: 0.22 | Status: NORMAL
22:42:08,32.07,1.64,LOW,22:42:08 | Temp: 32.07 | Current: 1.64 | Status: LOW
22:42:10,29.62,1.11,LOW,22:42:10 | Temp: 29.62 | Current: 1.11 | Status: LOW
22:42:12,32.27,1.26,LOW,22:42:12 | Temp: 32.27 | Current: 1.26 | Status: LOW
22:42:14,32.59,0.86,NORMAL,22:42:14 | Temp: 32.59 | Current: 0.86 | Status: NORMAL
22:42:16,26.18,0.64,NORMAL,22:42:16 | Temp: 26.18 | Current: 0.64 | Status: NORMAL
22:42:18,35.25,1.82,LOW,22:42:18 | Temp: 35.25 | Current: 1.82 | Status: LOW
22:42:20,30.17,1.27,LOW,22:42:20 | Temp: 30.17 | Current: 1.27 | Status: LOW
22:42:22,27.89,0.51,NORMAL,22:42:22 | Temp: 27.89 | Current: 0.51 | Status: NORMAL
22:42:24,31.96,2.58,HIGH,22:42:24 | Temp: 31.96 | Current: 2.58 | Status: HIGH
22:42:26,35.88,0.42,NORMAL,22:42:26 | Temp: 35.88 | Current: 0.42 | Status: NORMAL
22:42:28,32.9,0.47,NORMAL,22:42:28 | Temp: 32.90 | Current: 0.47 | Status: NORMAL
22:42:30,38.38,0.35,NORMAL,22:42:30 | Temp: 38.38 | Current: 0.35 | Status: NORMAL
22:42:32,27.17,1.14,LOW,22:42:32 | Temp: 27.17 | Current: 1.14 | Status: LOW
22:42:34,30.47,0.21,NORMAL,22:42:34 | Temp: 30.47 | Current: 0.21 | Status: NORMAL
22:42:36,38.06,0.42,NORMAL,22:42:36 | Temp: 38.06 | Current: 0.42 | Status: NORMAL
22:42:38,35.37,1.64,LOW,22:42:38 | Temp: 35.37 | Current: 1.64 | Status: LOW
22:42:40,34.02,0.48,NORMAL,22:42:40 | Temp: 34.02 | Current: 0.48 | Status: NORMAL
22:42:42,36.95,1.77,LOW,22:42:42 | Temp: 36.95 | Current: 1.77 | Status: LOW
22:42:44,24.58,0.37,NORMAL,22:42:44 | Temp: 24.58 | Current: 0.37 | Status: NORMAL
22:42:46,30.59,2.03,HIGH,22:42:46 | Temp: 30.59 | Current: 2.03 | Status: HIGH
22:42:48,37.75,0.13,NORMAL,22:42:48 | Temp: 37.75 | Current: 0.13 | Status: NORMAL
22:42:50,32.07,1.76,LOW,22:42:50 | Temp: 32.07 | Current: 1.76 | Status: LOW
22:42:52,34.93,0.24,NORMAL,22:42:52 | Temp: 34.93 | Current: 0.24 | Status: NORMAL
22:42:54,27.33,0.09,NORMAL,22:42:54 | Temp: 27.33 | Current: 0.09 | Status: NORMAL
22:42:56,32.48,0.07,NORMAL,22:42:56 | Temp: 32.48 | Current: 0.07 | Status: NORMAL
22:42:58,38.47,1.87,LOW,22:42:58 | Temp: 38.47 | Current: 1.87 | Status: LOW
22:43:00,29.96,0.67,NORMAL,22:43:00 | Temp: 29.96 | Current: 0.67 | Status: NORMAL
22:43:02,33.62,0.72,NORMAL,22:43:02 | Temp: 33.62 | Current: 0.72 | Status: NORMAL
22:43:04,28.71,0.48,NORMAL,22:43:04 | Temp: 28.71 | Current: 0.48 | Status: NORMAL
22:43:06,28.52,0.24,NORMAL,22:43:06 | Temp: 28.52 | Current: 0.24 | Status: NORMAL
22:43:08,26.81,0.88,NORMAL,22:43:08 | Temp: 26.81 | Current: 0.88 | Status: NORMAL
22:43:10,25.28,2.91,HIGH,22:43:10 | Temp: 25.28 | Current: 2.91 | Status: HIGH
22:43:12,38.33,1.29,LOW,22:43:12 | Temp: 38.33 | Current: 1.29 | Status: LOW
22:43:14,35.64,1.36,LOW,22:43:14 | Temp: 35.64 | Current: 1.36 | Status: LOW
22:43:16,27.13,0.32,NORMAL,22:43:16 | Temp: 27.13 | Current: 0.32 | Status: NORMAL
22:43:18,29.35,0.69,NORMAL,22:43:18 | Temp: 29.35 | Current: 0.69 | Status: NORMAL
22:43:20,37.65,1.15,LOW,22:43:20 | Temp: 37.65 | Current: 1.15 | Status: LOW
22:43:22,36.69,0.6,NORMAL,22:43:22 | Temp: 36.69 | Current: 0.60 | Status: NORMAL
22:43:24,27.27,0.07,NORMAL,22:43:24 | Temp: 27.27 | Current: 0.07 | Status: NORMAL
22:43:26,25.18,1.73,LOW,22:43:26 | Temp: 25.18 | Current: 1.73 | Status: LOW
22:43:28,37.32,3.29,HIGH,22:43:28 | Temp: 37.32 | Current: 3.29 | Status: HIGH
22:43:30,28.91,0.58,NORMAL,22:43:30 | Temp: 28.91 | Current: 0.58 | Status: NORMAL
22:43:32,32.91,0.34,NORMAL,22:43:32 | Temp: 32.91 | Current: 0.34 | Status: NORMAL
22:43:34,37.42,0.4,NORMAL,22:43:34 | Temp: 37.42 | Current: 0.40 | Status: NORMAL
22:43:36,35.96,3.25,HIGH,22:43:36 | Temp: 35.96 | Current: 3.25 | Status: HIGH
22:43:38,24.89,0.47,NORMAL,22:43:38 | Temp: 24.89 | Current: 0.47 | Status: NORMAL
22:43:40,36.4,1.77,LOW,22:43:40 | Temp: 36.40 | Current: 1.77 | Status: LOW
22:43:42,36.27,0.59,NORMAL,22:43:42 | Temp: 36.27 | Current: 0.59 | Status: NORMAL
22:43:44,30.33,2.21,HIGH,22:43:44 | Temp: 30.33 | Current: 2.21 | Status: HIGH
22:43:46,29.95,1.02,LOW,22:43:46 | Temp: 29.95 | Current: 1.02 | Status: LOW
22:43:48,28.3,0.24,NORMAL,22:43:48 | Temp: 28.30 | Current: 0.24 | Status: NORMAL
22:43:50,29.53,0.48,NORMAL,22:43:50 | Temp: 29.53 | Current: 0.48 | Status: NORMAL
22:43:52,38.21,0.49,NORMAL,22:43:52 | Temp: 38.21 | Current: 0.49 | Status: NORMAL
22:43:54,30.38,0.01,NORMAL,22:43:54 | Temp: 30.38 | Current: 0.01 | Status: NORMAL
22:43:56,37.75,2.61,HIGH,22:43:56 | Temp: 37.75 | Current: 2.61 | Status: HIGH
22:43:58,32.81,1.03,LOW,22:43:58 | Temp: 32.81 | Current: 1.03 | Status: LOW
22:44:00,33.69,1.42,LOW,22:44:00 | Temp: 33.69 | Current: 1.42 | Status: LOW
22:44:02,30.86,0.27,NORMAL,22:44:02 | Temp: 30.86 | Current: 0.27 | Status: NORMAL
22:44:04,26.28,0.15,NORMAL,22:44:04 | Temp: 26.28 | Current: 0.15 | Status: NORMAL
22:44:06,31.09,0.7,NORMAL,22:44:06 | Temp: 31.09 | Current: 0.70 | Status: NORMAL
22:44:08,30.69,0.01,NORMAL,22:44:08 | Temp: 30.69 | Current: 0.01 | Status: NORMAL
22:44:10,27.25,2.76,HIGH,22:44:10 | Temp: 27.25 | Current: 2.76 | Status: HIGH
22:44:12,29.7,2.76,HIGH,22:44:12 | Temp: 29.70 | Current: 2.76 | Status: HIGH
22:44:14,32.15,0.16,NORMAL,22:44:14 | Temp: 32.15 | Current: 0.16 | Status: NORMAL
22:44:16,37.57,2.22,HIGH,22:44:16 | Temp: 37.57 | Current: 2.22 | Status: HIGH
22:44:18,28.33,0.66,NORMAL,22:44:18 | Temp: 28.33 | Current: 0.66 | Status: NORMAL
22:44:20,26.17,1.43,LOW,22:44:20 | Temp: 26.17 | Current: 1.43 | Status: LOW
22:44:22,27.62,0.1,NORMAL,22:44:22 | Temp: 27.62 | Current: 0.10 | Status: NORMAL
22:44:24,38.29,1.74,LOW,22:44:24 | Temp: 38.29 | Current: 1.74 | Status: LOW
22:44:26,28.86,1.63,LOW,22:44:26 | Temp: 28.86 | Current: 1.63 | Status: LOW
22:44:28,35.44,0.81,NORMAL,22:44:28 | Temp: 35.44 | Current: 0.81 | Status: NORMAL
22:44:30,27.06,0.27,NORMAL,22:44:30 | Temp: 27.06 | Current: 0.27 | Status: NORMAL
22:44:32,29.23,0.73,NORMAL,22:44:32 | Temp: 29.23 | Current: 0.73 | Status: NORMAL
22:44:34,24.58,0.51,NORMAL,22:44:34 | Temp: 24.58 | Current: 0.51 | Status: NORMAL
22:44:36,30.78,0.26,NORMAL,22:44:36 | Temp: 30.78 | Current: 0.26 | Status: NORMAL
22:44:38,29.84,1.25,LOW,22:44:38 | Temp: 29.84 | Current: 1.25 | Status: LOW
22:44:40,29.6,0.75,NORMAL,22:44:40 | Temp: 29.60 | Current: 0.75 | Status: NORMAL
22:44:42,30.19,0.89,NORMAL,22:44:42 | Temp: 30.19 | Current: 0.89 | Status: NORMAL
22:44:44,28.07,0.19,NORMAL,22:44:44 | Temp: 28.07 | Current: 0.19 | Status: NORMAL
22:44:46,33.47,1.29,LOW,22:44:46 | Temp: 33.47 | Current: 1.29 | Status: LOW
22:44:48,36.73,0.55,NORMAL,22:44:48 | Temp: 36.73 | Current: 0.55 | Status: NORMAL
22:44:50,31.06,0.14,NORMAL,22:44:50 | Temp: 31.06 | Current: 0.14 | Status: NORMAL
22:44:52,31.48,0.82,NORMAL,22:44:52 | Temp: 31.48 | Current: 0.82 | Status: NORMAL
22:44:54,33.44,0.61,NORMAL,22:44:54 | Temp: 33.44 | Current: 0.61 | Status: NORMAL
22:44:56,36.13,0.4,NORMAL,22:44:56 | Temp: 36.13 | Current: 0.40 | Status: NORMAL
22:44:58,32.19,0.54,NORMAL,22:44:58 | Temp: 32.19 | Current: 0.54 | Status: NORMAL
22:45:00,28.69,0.37,NORMAL,22:45:00 | Temp: 28.69 | Current: 0.37 | Status: NORMAL
22:45:02,30.37,2.11,HIGH,22:45:02 | Temp: 30.37 | Current: 2.11 | Status: HIGH
22:45:04,32.5,3.38,HIGH,22:45:04 | Temp: 32.50 | Current: 3.38 | Status: HIGH
22:45:06,28.91,1.44,LOW,22:45:06 | Temp: 28.91 | Current: 1.44 | Status: LOW
22:45:08,28.42,2.32,HIGH,22:45:08 | Temp: 28.42 | Current: 2.32 | Status: HIGH
22:45:10,32.03,0.74,NORMAL,22:45:10 | Temp: 32.03 | Current: 0.74 | Status: NORMAL
22:45:12,28.3,1.85,LOW,22:45:12 | Temp: 28.30 | Current: 1.85 | Status: LOW
22:45:14,28.96,1.65,LOW,22:45:14 | Temp: 28.96 | Current: 1.65 | Status: LOW
22:45:16,25.53,0.69,NORMAL,22:45:16 | Temp: 25.53 | Current: 0.69 | Status: NORMAL
22:45:18,25.1,0.76,NORMAL,22:45:18 | Temp: 25.10 | Current: 0.76 | Status: NORMAL
22:45:20,27.75,0.62,NORMAL,22:45:20 | Temp: 27.75 | Current: 0.62 | Status: NORMAL
22:45:22,26.84,1.43,LOW,22:45:22 | Temp: 26.84 | Current: 1.43 | Status: LOW
22:45:24,25.05,1.27,LOW,22:45:24 | Temp: 25.05 | Current: 1.27 | Status: LOW
22:45:26,33.33,0.76,NORMAL,22:45:26 | Temp: 33.33 | Current: 0.76 | Status: NORMAL
22:45:28,35.46,1.12,LOW,22:45:28 | Temp: 35.46 | Current: 1.12 | Status: LOW
22:45:30,36.62,0.51,NORMAL,22:45:30 | Temp: 36.62 | Current: 0.51 | Status: NORMAL
22:45:32,29.01,2.04,HIGH,22:45:32 | Temp: 29.01 | Current: 2.04 | Status: HIGH
22:45:34,31.48,1.08,LOW,22:45:34 | Temp: 31.48 | Current: 1.08 | Status: LOW
22:45:36,32.12,1.8,LOW,22:45:36 | Temp: 32.12 | Current: 1.80 | Status: LOW
22:45:38,32.77,0.7,NORMAL,22:45:38 | Temp: 32.77 | Current: 0.70 | Status: NORMAL
22:45:40,33.47,0.29,NORMAL,22:45:40 | Temp: 33.47 | Current: 0.29 | Status: NORMAL
22:45:42,25.38,1.33,LOW,22:45:42 | Temp: 25.38 | Current: 1.33 | Status: LOW
22:45:44,33.59,0.34,NORMAL,22:45:44 | Temp: 33.59 | Current: 0.34 | Status: NORMAL
22:45:46,25.51,0.09,NORMAL,22:45:46 | Temp: 25.51 | Current: 0.09 | Status: NORMAL
22:45:48,30.24,1.79,LOW,22:45:48 | Temp: 30.24 | Current: 1.79 | Status: LOW
22:45:50,33.12,2.53,HIGH,22:45:50 | Temp: 33.12 | Current: 2.53 | Status: HIGH
22:45:52,35.96,0.1,NORMAL,22:45:52 | Temp: 35.96 | Current: 0.10 | Status: NORMAL
22:45:54,37.18,0.36,NORMAL,22:45:54 | Temp: 37.18 | Current: 0.36 | Status: NORMAL
22:45:56,36.86,0.27,NORMAL,22:45:56 | Temp: 36.86 | Current: 0.27 | Status: NORMAL
